#Y dist(nm)	Y force(pN)
46.131900	1.529100
51.429567	1.270700
55.881583	1.016500
55.627550	1.066800
52.470783	1.263700
48.170200	1.521300
41.872833	2.002600
46.708733	1.769200
51.425450	1.503600
54.148133	1.360600
49.826950	1.645200
49.878833	1.681300
52.747050	1.537800
56.748867	1.351400
59.492350	1.175400
64.764433	0.872500
62.279700	1.033500
58.316367	1.402700
56.661050	1.527900
59.815550	1.403100
62.105667	1.275500
63.628350	1.206000
57.798650	1.527000
62.292900	1.376700
59.227033	1.558900
59.656550	1.558500
59.055617	1.583000
64.004067	1.348700
65.350217	1.278800
64.584033	1.383700
62.201917	1.551500
65.146083	1.405600
65.379033	1.432600
69.796433	1.193500
62.507400	1.626300
68.718750	1.264200
65.331517	1.451900
69.371283	1.241200
71.015400	1.269900
63.308167	1.754600
75.082850	1.141800
70.696267	1.398200
